sin_cambio,urbanizacion,ganancia_veg,mean,count,sum,perdida_veg,5,4,zona,urbanizacion_pct,perdida_veg_pct,ganancia_veg_pct,urbanizacion_ha,perdida_veg_ha,ganancia_veg_ha
40,2.0,,0.09302325581395349,43,4.0,1.0,,,13106081004016,4.651162790697675,2.3255813953488373,,0.02,0.01,
31,,,0.0,31,0.0,,,,13106061003012,,,,,,
40,1.0,,0.024390243902439025,41,1.0,,,,13106141001007,2.4390243902439024,,,0.01,,
85,6.0,,0.1276595744680851,94,12.0,3.0,,,13106071002008,6.382978723404255,3.1914893617021276,,0.06,0.03,
163,6.0,8.0,0.20994475138121546,181,38.0,4.0,,,13106141001010,3.314917127071823,2.2099447513812156,4.419889502762431,0.06,0.04,0.08
43,3.0,5.0,0.6,60,36.0,9.0,,,13106081003029,5.0,15.0,8.333333333333334,0.03,0.09,0.05
42,1.0,,0.15217391304347827,46,7.0,3.0,,,13106081004024,2.1739130434782608,6.521739130434782,,0.01,0.03,
115,7.0,3.0,0.14285714285714285,126,18.0,1.0,,,13106141001036,5.555555555555555,0.7936507936507936,2.380952380952381,0.07,0.01,0.03
51,,,0.0,51,0.0,,,,13106061003008,,,,,,
87,12.0,1.0,0.20388349514563106,103,21.0,3.0,,,13106071002009,11.650485436893204,2.912621359223301,0.970873786407767,0.12,0.03,0.01
90,,,0.0,90,0.0,,,,13106071002006,,,,,,
30,1.0,,0.03225806451612903,31,1.0,,,,13106081004014,3.225806451612903,,,0.01,,
42,7.0,,0.25,52,13.0,3.0,,,13106081004018,13.461538461538462,5.769230769230769,,0.07,0.03,
44,,,0.08695652173913043,46,4.0,2.0,,,13106041002025,,4.3478260869565215,,,0.02,
108,9.0,7.0,0.33587786259541985,131,44.0,7.0,,,13106021002016,6.870229007633588,5.343511450381679,5.343511450381679,0.09,0.07,0.07
38,,1.0,0.07692307692307693,39,3.0,,,,13106141001004,,,2.5641025641025643,,,0.01
24,2.0,,0.27586206896551724,29,8.0,3.0,,,13106081004023,6.896551724137931,10.344827586206897,,0.02,0.03,
27,,1.0,0.2903225806451613,31,9.0,3.0,,,13106081003025,,9.67741935483871,3.225806451612903,,0.03,0.01
261,8.0,4.0,0.1079136690647482,278,30.0,5.0,,,13106021002001,2.8776978417266186,1.7985611510791366,1.4388489208633093,0.08,0.05,0.04
28,,,0.0,28,0.0,,,,13106061003013,,,,,,
34,,,0.0,34,0.0,,,,13106071002031,,,,,,
362,12.0,1.0,0.12020460358056266,391,47.0,16.0,,,13106061003015,3.0690537084398977,4.092071611253197,0.2557544757033248,0.12,0.16,0.01
22,1.0,,0.2692307692307692,26,7.0,3.0,,,13106081004022,3.8461538461538463,11.538461538461538,,0.01,0.03,
36,4.0,4.0,0.56,50,28.0,6.0,,,13106141001031,8.0,12.0,8.0,0.04,0.06,0.04
19,1.0,1.0,0.19047619047619047,21,4.0,,,,13106081004017,4.761904761904762,,4.761904761904762,0.01,,0.01
1093,7.0,59.0,0.17294520547945205,1168,202.0,9.0,,,13106021001006,0.5993150684931506,0.7705479452054794,5.051369863013699,0.07,0.09,0.59
18,,,0.0,18,0.0,,,,13106041002026,,,,,,
35,,,0.10810810810810811,37,4.0,2.0,,,13106141001005,,5.405405405405405,,,0.02,
27,,1.0,0.4411764705882353,34,15.0,6.0,,,13106081004021,,17.647058823529413,2.9411764705882355,,0.06,0.01
34,2.0,2.0,0.21052631578947367,38,8.0,,,,13106081004029,5.2631578947368425,,5.2631578947368425,0.02,,0.02
135,9.0,3.0,0.17218543046357615,151,26.0,4.0,,,13106061003014,5.960264900662252,2.6490066225165565,1.9867549668874172,0.09,0.04,0.03
43,3.0,1.0,0.1276595744680851,47,6.0,,,,13106141001011,6.382978723404255,,2.127659574468085,0.03,,0.01
90,,4.0,0.1276595744680851,94,12.0,,,,13106141001006,,,4.25531914893617,,,0.04
27,,18.0,1.2,45,54.0,,,,13106071002010,,,40.0,,,0.18
16,2.0,,0.3,20,6.0,2.0,,,13106081003026,10.0,10.0,,0.02,0.02,
22,3.0,,0.25925925925925924,27,7.0,2.0,,,13106081004020,11.11111111111111,7.407407407407407,,0.03,0.02,
30,5.0,,0.4883720930232558,43,21.0,8.0,,,13106141001032,11.627906976744185,18.6046511627907,,0.05,0.08,
97,4.0,1.0,0.12380952380952381,105,13.0,3.0,,,13106071002013,3.8095238095238093,2.857142857142857,0.9523809523809523,0.04,0.03,0.01
41,8.0,1.0,0.2549019607843137,51,13.0,1.0,,,13106081003027,15.686274509803921,1.9607843137254901,1.9607843137254901,0.08,0.01,0.01
50,,1.0,0.058823529411764705,51,3.0,,,,13106081004034,,,1.9607843137254901,,,0.01
69,,1.0,0.04285714285714286,70,3.0,,,,13106041002016,,,1.4285714285714286,,,0.01
71,,,0.0,71,0.0,,,,13106041002017,,,,,,
70,,,0.028169014084507043,71,2.0,1.0,,,13106041002018,,1.408450704225352,,,0.01,
69,1.0,1.0,0.08333333333333333,72,6.0,1.0,,,13106041002019,1.3888888888888888,1.3888888888888888,1.3888888888888888,0.01,0.01,0.01
139,,1.0,0.04929577464788732,142,7.0,2.0,,,13106041002028,,1.408450704225352,0.704225352112676,,0.02,0.01
53,3.0,,0.08771929824561403,57,5.0,1.0,,,13106141001030,5.2631578947368425,1.7543859649122806,,0.03,0.01,
21,,,0.0,21,0.0,,,,13106041001043,,,,,,
74,,,0.12658227848101267,79,10.0,5.0,,,13106041002020,,6.329113924050633,,,0.05,
23,1.0,,0.25925925925925924,27,7.0,3.0,,,13106081004030,3.7037037037037037,11.11111111111111,,0.01,0.03,
130,,,0.030303030303030304,132,4.0,2.0,,,13106041002027,,1.5151515151515151,,,0.02,
129,1.0,,0.05263157894736842,133,7.0,3.0,,,13106041002024,0.7518796992481203,2.255639097744361,,0.01,0.03,
36,,,0.0,36,0.0,,,,13106041001042,,,,,,
99,1.0,,0.0297029702970297,101,3.0,1.0,,,13106041002021,0.9900990099009901,0.9900990099009901,,0.01,0.01,
116,,,0.11382113821138211,123,14.0,7.0,,,13106041002023,,5.691056910569106,,,0.07,
63,,1.0,0.046875,64,3.0,,,,13106041001041,,,1.5625,,,0.01
82,2.0,3.0,0.12643678160919541,87,11.0,,,,13106041001040,2.2988505747126435,,3.4482758620689653,0.02,,0.03
106,16.0,4.0,0.23622047244094488,127,30.0,1.0,,,13106141002003,12.598425196850394,0.7874015748031497,3.1496062992125986,0.16,0.01,0.04
48,,1.0,0.061224489795918366,49,3.0,,,,13106071002002,,,2.0408163265306123,,,0.01
61,,,0.03225806451612903,62,2.0,1.0,,,13106141001012,,1.6129032258064515,,,0.01,
81,7.0,,0.12222222222222222,90,11.0,2.0,,,13106071002005,7.777777777777778,2.2222222222222223,,0.07,0.02,
52,6.0,,0.16666666666666666,60,10.0,2.0,,,13106141001034,10.0,3.3333333333333335,,0.06,0.02,
37,,,0.0,37,0.0,,,,13106071002003,,,,,,
44,1.0,2.0,0.14893617021276595,47,7.0,,,,13106081004035,2.127659574468085,,4.25531914893617,0.01,,0.02
88,3.0,2.0,0.0967741935483871,93,9.0,,,,13106071002012,3.225806451612903,,2.150537634408602,0.03,,0.02
40,1.0,2.0,0.16279069767441862,43,7.0,,,,13106071002029,2.3255813953488373,,4.651162790697675,0.01,,0.02
127,,,0.061068702290076333,131,8.0,4.0,,,13106041002029,,3.053435114503817,,,0.04,
65,5.0,,0.1506849315068493,73,11.0,3.0,,,13106141001029,6.8493150684931505,4.109589041095891,,0.05,0.03,
31,,,0.17647058823529413,34,6.0,3.0,,,13106141001013,,8.823529411764707,,,0.03,
88,2.0,,0.08602150537634409,93,8.0,3.0,,,13106071002011,2.150537634408602,3.225806451612903,,0.02,0.03,
52,4.0,,0.07142857142857142,56,4.0,,,,13106061003019,7.142857142857143,,,0.04,,
63,2.0,,0.03076923076923077,65,2.0,,,,13106141002004,3.076923076923077,,,0.02,,
53,5.0,,0.08620689655172414,58,5.0,,,,13106061003020,8.620689655172415,,,0.05,,
76,2.0,1.0,0.0875,80,7.0,1.0,,,13106141001023,2.5,1.25,1.25,0.02,0.01,0.01
27,,,0.0,27,0.0,,,,13106081004037,,,,,,
42,,,0.0,42,0.0,,,,13106061003018,,,,,,
110,2.0,,0.06956521739130435,115,8.0,3.0,,,13106141001014,1.7391304347826086,2.608695652173913,,0.02,0.03,
71,2.0,,0.08,75,6.0,2.0,,,13106081004033,2.6666666666666665,2.6666666666666665,,0.02,0.02,
36,,,0.0,36,0.0,,,,13106061003017,,,,,,
344,5.0,1.0,0.05070422535211268,355,18.0,5.0,,,13106061003024,1.408450704225352,1.408450704225352,0.28169014084507044,0.05,0.05,0.01
110,,,0.07017543859649122,114,8.0,4.0,,,13106041002030,,3.508771929824561,,,0.04,
45,,,0.043478260869565216,46,2.0,1.0,,,13106061003021,,2.1739130434782608,,,0.01,
57,,,0.034482758620689655,58,2.0,1.0,,,13106141001028,,1.7241379310344827,,,0.01,
32,,7.0,0.5384615384615384,39,21.0,,,,13106071002028,,,17.94871794871795,,,0.07
12,1.0,,0.6842105263157895,19,13.0,6.0,,,13106071002018,5.2631578947368425,31.57894736842105,,0.01,0.06,
19,1.0,,0.30434782608695654,23,7.0,3.0,,,13106081004036,4.3478260869565215,13.043478260869565,,0.01,0.03,
52,1.0,4.0,0.288135593220339,59,17.0,2.0,,,13106081004032,1.694915254237288,3.389830508474576,6.779661016949152,0.01,0.02,0.04
22,,,0.16666666666666666,24,4.0,2.0,,,13106071002022,,8.333333333333334,,,0.02,
29,1.0,,0.03333333333333333,30,1.0,,,,13106061003022,3.3333333333333335,,,0.01,,
105,1.0,,0.028037383177570093,107,3.0,1.0,,,13106071003001,0.9345794392523364,0.9345794392523364,,0.01,0.01,
39,1.0,,0.07317073170731707,41,3.0,1.0,,,13106081004038,2.4390243902439024,2.4390243902439024,,0.01,0.01,
373,20.0,19.0,0.23820754716981132,424,101.0,12.0,,,13106021002002,4.716981132075472,2.830188679245283,4.481132075471698,0.2,0.12,0.19
54,,,0.03636363636363636,55,2.0,1.0,,,13106141001027,,1.8181818181818181,,,0.01,
50,5.0,1.0,0.20689655172413793,58,12.0,2.0,,,13106141002005,8.620689655172415,3.4482758620689653,1.7241379310344827,0.05,0.02,0.01
106,,1.0,0.028037383177570093,107,3.0,,,,13106041002031,,,0.9345794392523364,,,0.01
81,,,0.0,81,0.0,,,,13106041002039,,,,,,
161,6.0,1.0,0.1206896551724138,174,21.0,6.0,,,13106141001020,3.4482758620689653,3.4482758620689653,0.5747126436781609,0.06,0.06,0.01
89,11.0,,0.11,100,11.0,,,,13106071003006,11.0,,,0.11,,
18,,,0.0,18,0.0,,,,13106071002017,,,,,,
61,,,0.0,61,0.0,,,,13106061004002,,,,,,
39,,4.0,0.27906976744186046,43,12.0,,,,13106071002024,,,9.30232558139535,,,0.04
54,5.0,,0.0847457627118644,59,5.0,,,,13106061004003,8.474576271186441,,,0.05,,
35,,1.0,0.08333333333333333,36,3.0,,,,13106071002025,,,2.7777777777777777,,,0.01
33,,,0.21621621621621623,37,8.0,4.0,,,13106141001015,,10.81081081081081,,,0.04,
21,,1.0,0.13636363636363635,22,3.0,,,,13106071002026,,,4.545454545454546,,,0.01
89,1.0,,0.011111111111111112,90,1.0,,,,13106071003007,1.1111111111111112,,,0.01,,
55,9.0,,0.25,68,17.0,4.0,,,13106141002002,13.235294117647058,5.882352941176471,,0.09,0.04,
55,1.0,1.0,0.10344827586206896,58,6.0,1.0,,,13106141002028,1.7241379310344827,1.7241379310344827,1.7241379310344827,0.01,0.01,0.01
17,,,0.0,17,0.0,,,,13106071002016,,,,,,
107,17.0,2.0,0.18253968253968253,126,23.0,,,,13106071003012,13.492063492063492,,1.5873015873015872,0.17,,0.02
98,,1.0,0.08823529411764706,102,9.0,3.0,,,13106071003002,,2.9411764705882355,0.9803921568627451,,0.03,0.01
63,5.0,,0.10144927536231885,69,7.0,1.0,,,13106141002008,7.246376811594203,1.4492753623188406,,0.05,0.01,
40,,,0.0,40,0.0,,,,13106141002007,,,,,,
27,,,0.0,27,0.0,,,,13106071002020,,,,,,
94,,2.0,0.0625,96,6.0,,,,13106041002032,,,2.0833333333333335,,,0.02
78,1.0,,0.012658227848101266,79,1.0,,,,13106041002038,1.2658227848101267,,,0.01,,
49,1.0,1.0,0.0784313725490196,51,4.0,,,,13106141001025,1.9607843137254901,,1.9607843137254901,0.01,,0.01
26,2.0,,0.13793103448275862,29,4.0,1.0,,,13106071002021,6.896551724137931,3.4482758620689653,,0.02,0.01,
195,,,0.01020408163265306,196,2.0,1.0,,,13106061003023,,0.5102040816326531,,,0.01,
68,,,0.08450704225352113,71,6.0,3.0,,,13106031003036,,4.225352112676056,,,0.03,
54,1.0,1.0,0.07142857142857142,56,4.0,,,,13106141002027,1.7857142857142858,,1.7857142857142858,0.01,,0.01
38,,,0.0,38,0.0,,,,13106141001016,,,,,,
25,4.0,,0.13793103448275862,29,4.0,,,,13106071002015,13.793103448275861,,,0.04,,
35,,,0.0,35,0.0,,,,13106031003035,,,,,,
153,5.0,1.0,0.09815950920245399,163,16.0,4.0,,,13106141002010,3.067484662576687,2.4539877300613497,0.6134969325153374,0.05,0.04,0.01
64,1.0,2.0,0.1044776119402985,67,7.0,,,,13106141001026,1.492537313432836,,2.985074626865672,0.01,,0.02
35,,,0.0,35,0.0,,,,13106061003025,,,,,,
71,3.0,1.0,0.17721518987341772,79,14.0,4.0,,,13106071003011,3.7974683544303796,5.063291139240507,1.2658227848101267,0.03,0.04,0.01
32,,1.0,0.09090909090909091,33,3.0,,,,13106031003034,,,3.0303030303030303,,,0.01
52,1.0,,0.05555555555555555,54,3.0,1.0,,,13106041002037,1.8518518518518519,1.8518518518518519,,0.01,0.01,
59,4.0,,0.06349206349206349,63,4.0,,,,13106141001022,6.349206349206349,,,0.04,,
68,,,0.028985507246376812,69,2.0,1.0,,,13106041002033,,1.4492753623188406,,,0.01,
33,,1.0,0.08823529411764706,34,3.0,,,,13106031003032,,,2.9411764705882355,,,0.01
39,,,0.0,39,0.0,,,,13106141001017,,,,,,
56,,1.0,0.05263157894736842,57,3.0,,,,13106141002026,,,1.7543859649122806,,,0.01
86,4.0,1.0,0.13829787234042554,94,13.0,3.0,,,13106071003013,4.25531914893617,3.1914893617021276,1.0638297872340425,0.04,0.03,0.01
61,,,0.03225806451612903,62,2.0,1.0,,,13106141002029,,1.6129032258064515,,,0.01,
33,,1.0,0.08823529411764706,34,3.0,,,,13106031003031,,,2.9411764705882355,,,0.01
86,4.0,1.0,0.09782608695652174,92,9.0,1.0,,,13106071003008,4.3478260869565215,1.0869565217391304,1.0869565217391304,0.04,0.01,0.01
71,,4.0,0.16,75,12.0,,,,13106041002036,,,5.333333333333333,,,0.04
29,2.0,,0.125,32,4.0,1.0,,,13106031003028,6.25,3.125,,0.02,0.01,
77,,,0.075,80,6.0,3.0,,,13106061004006,,3.75,,,0.03,
93,1.0,1.0,0.042105263157894736,95,4.0,,,,13106061004004,1.0526315789473684,,1.0526315789473684,0.01,,0.01
230,14.0,12.0,0.20930232558139536,258,54.0,2.0,,,13106061004007,5.426356589147287,0.7751937984496124,4.651162790697675,0.14,0.02,0.12
389,142.0,35.0,0.5420098846787479,607,329.0,41.0,,,13106061004014,23.393739703459637,6.754530477759473,5.766062602965404,1.42,0.41000000000000003,0.35000000000000003
103,10.0,1.0,0.19327731092436976,119,23.0,5.0,,,13106071003016,8.403361344537815,4.201680672268908,0.8403361344537815,0.1,0.05,0.01
53,4.0,,0.19672131147540983,61,12.0,4.0,,,13106141002025,6.557377049180328,6.557377049180328,,0.04,0.04,
30,1.0,,0.15151515151515152,33,5.0,2.0,,,13106031003027,3.0303030303030303,6.0606060606060606,,0.01,0.02,
88,,,0.06593406593406594,91,6.0,3.0,,,13106031001001,,3.2967032967032965,,,0.03,
301,2.0,18.0,0.229607250755287,331,76.0,10.0,,,13106021002014,0.6042296072507553,3.0211480362537766,5.438066465256798,0.02,0.1,0.18
49,1.0,1.0,0.1509433962264151,53,8.0,2.0,,,13106141002030,1.8867924528301887,3.7735849056603774,1.8867924528301887,0.01,0.02,0.01
34,,,0.0,34,0.0,,,,13106031003023,,,,,,
40,,,0.04878048780487805,41,2.0,1.0,,,13106141001018,,2.4390243902439024,,,0.01,
95,3.0,1.0,0.08,100,8.0,1.0,,,13106071003017,3.0,1.0,1.0,0.03,0.01,0.01
97,10.0,,0.21052631578947367,114,24.0,7.0,,,13106071003014,8.771929824561404,6.140350877192983,,0.1,0.07,
95,4.0,,0.04040404040404041,99,4.0,,,,13106071003003,4.040404040404041,,,0.04,,
57,3.0,,0.08196721311475409,61,5.0,1.0,,,13106031003033,4.918032786885246,1.639344262295082,,0.03,0.01,
37,7.0,,0.2391304347826087,46,11.0,2.0,,,13106031003022,15.217391304347826,4.3478260869565215,,0.07,0.02,
91,1.0,,0.03225806451612903,93,3.0,1.0,,,13106071003009,1.075268817204301,1.075268817204301,,0.01,0.01,
89,4.0,3.0,0.24509803921568626,102,25.0,6.0,,,13106141001019,3.9215686274509802,5.882352941176471,2.9411764705882355,0.04,0.06,0.03
50,,,0.0,50,0.0,,,,13106141002024,,,,,,
29,1.0,,0.03333333333333333,30,1.0,,,,13106061004009,3.3333333333333335,,,0.01,,
32,7.0,,0.2682926829268293,41,11.0,2.0,,,13106031003005,17.073170731707318,4.878048780487805,,0.07,0.02,
78,4.0,2.0,0.26373626373626374,91,24.0,7.0,,,13106071003004,4.395604395604396,7.6923076923076925,2.197802197802198,0.04,0.07,0.02
26,2.0,,0.07142857142857142,28,2.0,,,,13106021002004,7.142857142857143,,,0.02,,
70,,,0.05555555555555555,72,4.0,2.0,,,13106041002035,,2.7777777777777777,,,0.02,
41,1.0,,0.15555555555555556,45,7.0,3.0,,,13106031003030,2.2222222222222223,6.666666666666667,,0.01,0.03,
85,1.0,,0.18085106382978725,94,17.0,8.0,,,13106061004005,1.0638297872340425,8.51063829787234,,0.01,0.08,
51,,2.0,0.11320754716981132,53,6.0,,,,13106141002031,,,3.7735849056603774,,,0.02
54,,,0.03636363636363636,55,2.0,1.0,,,13106031003029,,1.8181818181818181,,,0.01,
34,1.0,,0.02857142857142857,35,1.0,,,,13106031003004,2.857142857142857,,,0.01,,
23,,,0.08333333333333333,24,2.0,1.0,,,13106021002005,,4.166666666666667,,,0.01,
74,4.0,4.0,0.33707865168539325,89,30.0,7.0,,,13106071003010,4.49438202247191,7.865168539325842,4.49438202247191,0.04,0.07,0.04
366,23.0,4.0,0.1225,400,49.0,7.0,,,13106031002024,5.75,1.75,1.0,0.23,0.07,0.04
39,,,0.0,39,0.0,,,,13106031003026,,,,,,
49,,1.0,0.1346153846153846,52,7.0,2.0,,,13106141002023,,3.8461538461538463,1.9230769230769231,,0.02,0.01
32,,,0.0,32,0.0,,,,13106061004010,,,,,,
32,1.0,5.0,0.42105263157894735,38,16.0,,,,13106031003003,2.6315789473684212,,13.157894736842104,0.01,,0.05
69,7.0,,0.11688311688311688,77,9.0,1.0,,,13106141002035,9.090909090909092,1.2987012987012987,,0.07,0.01,
32,,,0.0,32,0.0,,,,13106021002003,,,,,,
87,,,0.022727272727272728,88,2.0,1.0,,,13106071003018,,1.1363636363636365,,,0.01,
41,,1.0,0.07142857142857142,42,3.0,,,,13106031003024,,,2.380952380952381,,,0.01
56,,2.0,0.10344827586206896,58,6.0,,,,13106141002032,,,3.4482758620689653,,,0.02
49,,,0.0,49,0.0,,,,13106061004011,,,,,,
229,15.0,4.0,0.124,250,31.0,2.0,,,13106141002038,6.0,0.8,1.6,0.15,0.02,0.04
407,1.0,4.0,0.04578313253012048,415,19.0,3.0,,,13106061004012,0.24096385542168675,0.7228915662650602,0.963855421686747,0.01,0.03,0.04
167,4.0,11.0,0.2032967032967033,182,37.0,,,,13106031003002,2.197802197802198,,6.043956043956044,0.04,,0.11
61,,1.0,0.04838709677419355,62,3.0,,,,13106031003021,,,1.6129032258064515,,,0.01
27,,,0.0,27,0.0,,,,13106041002034,,,,,,
49,,1.0,0.06,50,3.0,,,,13106141002022,,,2.0,,,0.01
32,,,0.0,32,0.0,,,,13106021002006,,,,,,
58,2.0,1.0,0.08196721311475409,61,5.0,,,,13106141002011,3.278688524590164,,1.639344262295082,0.02,,0.01
21,,,0.17391304347826086,23,4.0,2.0,,,13106021002008,,8.695652173913043,,,0.02,
56,,,0.0,56,0.0,,,,13106031001002,,,,,,
75,8.0,,0.1411764705882353,85,12.0,2.0,,,13106071003019,9.411764705882353,2.3529411764705883,,0.08,0.02,
26,,,0.14285714285714285,28,4.0,2.0,,,13106031003006,,7.142857142857143,,,0.02,
95,4.0,1.0,0.07,100,7.0,,,,13106071003031,4.0,,1.0,0.04,,0.01
22,,,0.0,22,0.0,,,,13106021002009,,,,,,
72,,,0.0273972602739726,73,2.0,1.0,,,13106071003024,,1.36986301369863,,,0.01,
18,5.0,8.0,0.9354838709677419,31,29.0,,,,13106071003023,16.129032258064516,,25.806451612903224,0.05,,0.08
52,,,0.0,52,0.0,,,,13106141002021,,,,,,
41,,,0.0,41,0.0,,,,13106031003025,,,,,,
79,7.0,,0.20652173913043478,92,19.0,6.0,,,13106071003030,7.608695652173913,6.521739130434782,,0.07,0.06,
26,,1.0,0.1111111111111111,27,3.0,,,,13106021002013,,,3.7037037037037037,,,0.01
51,,,0.0,51,0.0,,,,13106031001003,,,,,,
53,,,0.0,53,0.0,,,,13106031003020,,,,,,
86,1.0,,0.03409090909090909,88,3.0,1.0,,,13106071003020,1.1363636363636365,1.1363636363636365,,0.01,0.01,
93,1.0,1.0,0.042105263157894736,95,4.0,,,,13106071003029,1.0526315789473684,,1.0526315789473684,0.01,,0.01
48,,,0.18867924528301888,53,10.0,5.0,,,13106031003007,,9.433962264150944,,,0.05,
36,,1.0,0.08108108108108109,37,3.0,,,,13106021002012,,,2.7027027027027026,,,0.01
54,1.0,1.0,0.07142857142857142,56,4.0,,,,13106031001032,1.7857142857142858,,1.7857142857142858,0.01,,0.01
89,1.0,1.0,0.04395604395604396,91,4.0,,,,13106071003021,1.098901098901099,,1.098901098901099,0.01,,0.01
96,,,0.06060606060606061,99,6.0,3.0,,,13106071003027,,3.0303030303030303,,,0.03,
63,3.0,4.0,0.21428571428571427,70,15.0,,,,13106031003018,4.285714285714286,,5.714285714285714,0.03,,0.04
27,3.0,,0.5384615384615384,39,21.0,9.0,,,13106141002040,7.6923076923076925,23.076923076923077,,0.03,0.09,
20,,,0.0,20,0.0,,,,13106021002011,,,,,,
104,,2.0,0.07476635514018691,107,8.0,1.0,,,13106071003032,,0.9345794392523364,1.8691588785046729,,0.01,0.02
53,1.0,,0.018518518518518517,54,1.0,,,,13106061004013,1.8518518518518519,,,0.01,,
45,4.0,,0.08163265306122448,49,4.0,,,,13106141002020,8.16326530612245,,,0.04,,
52,,,0.0,52,0.0,,,,13106031001004,,,,,,
19,,4.0,0.5217391304347826,23,12.0,,,,13106021002010,,,17.391304347826086,,,0.04
58,3.0,,0.04918032786885246,61,3.0,,,,13106031003019,4.918032786885246,,,0.03,,
175,2.0,13.0,0.33004926108374383,203,67.0,13.0,,,13106031002025,0.9852216748768473,6.403940886699507,6.403940886699507,0.02,0.13,0.13
119,7.0,1.0,0.07874015748031496,127,10.0,,,,13106031001031,5.511811023622047,,0.7874015748031497,0.07,,0.01
50,,1.0,0.1320754716981132,53,7.0,2.0,,,13106071003053,,3.7735849056603774,1.8867924528301887,,0.02,0.01
52,6.0,,0.10344827586206896,58,6.0,,,,13106141002012,10.344827586206897,,,0.06,,
43,,,0.0,43,0.0,,,,13106031002022,,,,,,
45,,5.0,0.3,50,15.0,,,,13106071003052,,,10.0,,,0.05
46,3.0,,0.3898305084745763,59,23.0,10.0,,,13106031003001,5.084745762711864,16.949152542372882,,0.03,0.1,
54,,,0.0,54,0.0,,,,13106031003017,,,,,,
51,,,0.038461538461538464,52,2.0,1.0,,,13106031003008,,1.9230769230769231,,,0.01,
44,,,0.0,44,0.0,,,,13106031001005,,,,,,
49,,2.0,0.11764705882352941,51,6.0,,,,13106141002019,,,3.9215686274509802,,,0.02
38,1.0,,0.02564102564102564,39,1.0,,,,13106141002041,2.5641025641025643,,,0.01,,
47,,2.0,0.12244897959183673,49,6.0,,,,13106071003051,,,4.081632653061225,,,0.02
39,1.0,1.0,0.14285714285714285,42,6.0,1.0,,,13106071003022,2.380952380952381,2.380952380952381,2.380952380952381,0.01,0.01,0.01
92,1.0,,0.031914893617021274,94,3.0,1.0,,,13106031001030,1.0638297872340425,1.0638297872340425,,0.01,0.01,
71,2.0,,0.08,75,6.0,2.0,,,13106141002036,2.6666666666666665,2.6666666666666665,,0.02,0.02,
55,,,0.0,55,0.0,,,,13106031003016,,,,,,
24,1.0,,0.25,28,7.0,3.0,,,13106031002021,3.5714285714285716,10.714285714285714,,0.01,0.03,
50,,2.0,0.11538461538461539,52,6.0,,,,13106031003009,,,3.8461538461538463,,,0.02
49,1.0,1.0,0.0784313725490196,51,4.0,,,,13106071003049,1.9607843137254901,,1.9607843137254901,0.01,,0.01
54,,,0.0,54,0.0,,,,13106141002018,,,,,,
51,,,0.0,51,0.0,,,,13106031001006,,,,,,
48,1.0,,0.06,50,3.0,1.0,,,13106071003048,2.0,2.0,,0.01,0.01,
35,7.0,4.0,0.44680851063829785,47,21.0,1.0,,,13106031003010,14.893617021276595,2.127659574468085,8.51063829787234,0.07,0.01,0.04
43,,,0.0,43,0.0,,,,13106031002020,,,,,,
41,,,0.0,41,0.0,,,,13106141002042,,,,,,
29,,,0.0,29,0.0,,,,13106071003025,,,,,,
117,8.0,27.0,0.5947712418300654,153,91.0,1.0,,,13106031001029,5.228758169934641,0.6535947712418301,17.647058823529413,0.08,0.01,0.27
51,,,0.0,51,0.0,,,,13106071003047,,,,,,
47,,,0.1568627450980392,51,8.0,4.0,,,13106071003046,,7.8431372549019605,,,0.04,
49,,,0.0,49,0.0,,,,13106141002017,,,,,,
63,,,0.0,63,0.0,,,,13106031001007,,,,,,
8,,6.0,1.2857142857142858,14,18.0,,,,13106071003026,,,42.857142857142854,,,0.06
48,6.0,1.0,0.288135593220339,59,17.0,4.0,,,13106141002013,10.169491525423728,6.779661016949152,1.694915254237288,0.06,0.04,0.01
52,,1.0,0.05660377358490566,53,3.0,,,,13106071003045,,,1.8867924528301887,,,0.01
22,,,0.0,22,0.0,,,,13106031002018,,,,,,
55,,1.0,0.05357142857142857,56,3.0,,,,13106031003014,,,1.7857142857142858,,,0.01
40,,,0.0,40,0.0,,,,13106141002043,,,,,,
98,1.0,1.0,0.0594059405940594,101,6.0,1.0,,,13106071003033,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.01,0.01,0.01
52,,,0.0,52,0.0,,,,13106071003044,,,,,,
46,,3.0,0.1836734693877551,49,9.0,,,,13106141002016,,,6.122448979591836,,,0.03
87,1.0,1.0,0.06666666666666667,90,6.0,1.0,,,13106071003037,1.1111111111111112,1.1111111111111112,1.1111111111111112,0.01,0.01,0.01
19,,,0.0,19,0.0,,,,13106031002017,,,,,,
41,,,0.0,41,0.0,,,,13106031003015,,,,,,
33,3.0,,0.275,40,11.0,4.0,,,13106031003011,7.5,10.0,,0.03,0.04,
50,,1.0,0.058823529411764705,51,3.0,,,,13106071003043,,,1.9607843137254901,,,0.01
96,3.0,2.0,0.14423076923076922,104,15.0,3.0,,,13106141002044,2.8846153846153846,2.8846153846153846,1.9230769230769231,0.03,0.03,0.02
34,,2.0,0.16666666666666666,36,6.0,,,,13106031002011,,,5.555555555555555,,,0.02
50,,,0.0,50,0.0,,,,13106071003042,,,,,,
20,,,0.0,20,0.0,,,,13106031002016,,,,,,
50,,1.0,0.058823529411764705,51,3.0,,,,13106071003041,,,1.9607843137254901,,,0.01
